,DeviceId,ArrivalTime,DepartureTime,duration*60,Area
1206,21776,1486541394,1486541874,1800,Southbank
1207,17404,1486541396,1486541647,7200,Docklands
1208,17712,1486541399,1486543111,900,Docklands
1209,21414,1486541942,1486549800,10800,Southbank
1210,21758,1486541943,1486542090,7200,Southbank
1211,21502,1486541948,1486545000,10800,Southbank
1212,17188,1486541955,1486542074,900,Docklands
1213,17458,1486541959,1486542396,1800,Docklands
1214,17286,1486541963,1486542993,3600,Docklands
1215,21601,1486541967,1486542445,7200,Southbank
1216,17460,1486541970,1486542330,900,Docklands
1217,21760,1486541972,1486543303,7200,Southbank
1218,21614,1486541974,1486548605,7200,Southbank
1219,17388,1486541975,1486543745,7200,Docklands
1220,17445,1486541981,1486542124,300,Docklands
1221,17418,1486541985,1486542102,900,Docklands
1222,21370,1486541985,1486542066,600,Southbank
1223,17288,1486541986,1486542014,3600,Docklands
1224,17642,1486541998,1486542091,900,Docklands
1225,17671,1486542542,1486543129,1800,Docklands
1226,21428,1486542547,1486542651,3600,Southbank
1227,17290,1486542554,1486542981,900,Docklands
1228,21613,1486542558,1486543910,7200,Southbank
1229,17583,1486542566,1486545500,7200,Docklands
1230,21587,1486542568,1486545256,7200,Southbank
1231,17184,1486542569,1486542595,7200,Docklands
1232,21757,1486542571,1486547057,7200,Southbank
1233,17611,1486542573,1486545240,7200,Docklands
1234,21370,1486542574,1486542580,600,Southbank
1235,17751,1486542575,1486549800,7200,Docklands
1236,17609,1486542575,1486542710,7200,Docklands
1237,17230,1486542575,1486542595,7200,Docklands
1238,17304,1486542579,1486545457,7200,Docklands
1239,21370,1486542580,1486543279,600,Southbank
1240,20047,1486542580,1486542748,14400,Queensberry
1241,17186,1486542592,1486549800,7200,Docklands
1242,17615,1486542593,1486543756,7200,Docklands
1243,17591,1486542594,1486549800,7200,Docklands
1244,17184,1486542595,1486545019,7200,Docklands
1245,17230,1486542595,1486542920,7200,Docklands
1246,20220,1486542597,1486542750,14400,Queensberry
1247,17764,1486543140,1486544700,7200,Docklands
1248,17733,1486543141,1486549800,7200,Docklands
1249,17607,1486543142,1486544379,7200,Docklands
1250,17391,1486543142,1486543742,1800,Docklands
1251,17393,1486543145,1486544817,1800,Docklands
1252,17514,1486543145,1486549800,1800,Docklands
1253,17681,1486543149,1486543349,900,Docklands
1254,17410,1486543150,1486544197,900,Docklands
1255,17739,1486543152,1486543270,7200,Docklands
1256,20003,1486543152,1486545459,10800,Queensberry
1257,17702,1486543153,1486548046,900,Docklands
1258,20361,1486543155,1486543558,3600,Queensberry
1259,17758,1486543156,1486545962,7200,Docklands
1260,17730,1486543157,1486543219,7200,Docklands
1261,17774,1486543159,1486543829,7200,Docklands
1262,17446,1486543161,1486543242,7200,Docklands
1263,21422,1486543162,1486544746,3600,Southbank
1264,21676,1486543163,1486549170,10800,Southbank
1265,21415,1486543164,1486543619,14400,Southbank
1266,17608,1486543166,1486543964,7200,Docklands
1267,17616,1486543167,1486549800,7200,Docklands
1268,17712,1486543168,1486544347,900,Docklands
1269,17574,1486543175,1486543318,1800,Docklands
1270,21449,1486543175,1486549800,7200,Southbank
1271,21424,1486543177,1486546350,3600,Southbank
1272,21752,1486543178,1486543753,7200,Southbank
1273,17348,1486543181,1486543854,300,Docklands
1274,17550,1486543182,1486543722,7200,Docklands
1275,17353,1486543195,1486544650,7200,Docklands
1276,17235,1486543198,1486543664,7200,Docklands
1277,17683,1486543199,1486543390,1800,Docklands
1278,17271,1486543741,1486543898,900,Docklands
1279,17182,1486543741,1486543832,1800,Docklands
1280,17391,1486543742,1486544126,1800,Docklands
1281,21594,1486543743,1486545291,7200,Southbank
1282,17388,1486543745,1486545460,7200,Docklands
1283,17673,1486543747,1486543762,1800,Docklands
1284,17778,1486543750,1486547466,7200,Docklands
1285,21842,1486543752,1486543867,7200,Southbank
1286,17614,1486543753,1486544317,7200,Docklands
1287,21752,1486543753,1486547502,7200,Southbank
1288,17675,1486543756,1486544472,1800,Docklands
1289,17754,1486543756,1486544211,7200,Docklands
1290,17615,1486543756,1486547502,7200,Docklands
1291,21698,1486543756,1486545592,10800,Southbank
1292,20535,1486543758,1486545936,7200,Queensberry
1293,20534,1486543758,1486545935,7200,Queensberry
1294,17671,1486543761,1486543901,1800,Docklands
1295,17673,1486543762,1486543900,1800,Docklands
1296,21617,1486543763,1486543944,900,Southbank
1297,17701,1486543770,1486547604,900,Docklands
1298,17463,1486543774,1486549702,7200,Docklands
1299,21770,1486543775,1486543866,7200,Southbank
1300,19895,1486543777,1486549800,7200,Queensberry
1301,21650,1486543780,1486545280,10800,Southbank
1302,17457,1486543786,1486543808,7200,Docklands
1303,20292,1486543786,1486549800,14400,Queensberry
1304,17297,1486543789,1486549800,7200,Docklands
1305,17480,1486543789,1486543908,7200,Docklands
1306,17278,1486543790,1486569600,14400,Docklands
1307,17263,1486543794,1486544139,900,Docklands
1308,21751,1486543795,1486549800,7200,Southbank
1309,21369,1486543795,1486544021,600,Southbank
1310,21802,1486543797,1486545025,7200,Southbank
1311,21842,1486544343,1486544879,7200,Southbank
1312,21683,1486544345,1486549800,10800,Southbank
1313,17712,1486544347,1486544794,900,Docklands
1314,19937,1486544348,1486549800,14400,Queensberry
1315,17642,1486544349,1486545231,900,Docklands
1316,21351,1486544351,1486544717,7200,Southbank
1317,17423,1486544352,1486545002,900,Docklands
1318,17485,1486544354,1486546063,7200,Docklands
1319,17783,1486544355,1486546166,7200,Docklands
1320,17269,1486544359,1486544956,900,Docklands
1321,17361,1486544360,1486544542,1800,Docklands
1322,19969,1486544360,1486544798,14400,Queensberry
1323,21754,1486544363,1486545328,7200,Southbank
1324,21539,1486544363,1486545099,10800,Southbank
1325,21726,1486544374,1486544599,7200,Southbank
1326,17607,1486544379,1486548201,7200,Docklands
1327,21577,1486544379,1486544543,7200,Southbank
1328,17318,1486544386,1486544612,7200,Docklands
1329,21607,1486544386,1486544653,7200,Southbank
1330,20135,1486544387,1486549800,14400,Queensberry
1331,21657,1486544392,1486549800,10800,Southbank
1332,17613,1486544396,1486545418,7200,Docklands
1333,17755,1486544399,1486547291,7200,Docklands
1334,17764,1486544943,1486547478,7200,Docklands
1335,17480,1486544946,1486549800,7200,Docklands
1336,17471,1486544946,1486549800,7200,Docklands
1337,17425,1486544947,1486546635,900,Docklands
1338,17235,1486544947,1486546037,7200,Docklands
1339,17742,1486544950,1486546386,7200,Docklands
1340,17269,1486544956,1486545892,900,Docklands
1341,17596,1486544961,1486549800,7200,Docklands
1342,21768,1486544961,1486545359,7200,Southbank
1343,20125,1486544962,1486547725,14400,Queensberry
1344,17333,1486544968,1486545843,900,Docklands
1345,21371,1486544969,1486544988,600,Southbank
1346,21461,1486544970,1486549800,7200,Southbank
1347,19268,1486544971,1486549800,7200,Docklands
1348,17711,1486544972,1486549800,900,Docklands
1349,17329,1486544977,1486546236,900,Docklands
1350,17491,1486544977,1486553262,14400,Docklands
1351,21842,1486544977,1486545357,7200,Southbank
1352,21369,1486544979,1486544989,600,Southbank
1353,17747,1486544982,1486548196,7200,Docklands
1354,17683,1486544985,1486545117,1800,Docklands
1355,21371,1486544988,1486545629,600,Southbank
1356,17336,1486544989,1486547717,300,Docklands
1357,21369,1486544989,1486545153,600,Southbank
1358,17261,1486544990,1486546216,3600,Docklands
1359,21486,1486544996,1486549800,10800,Southbank
1360,21358,1486545542,1486547220,3600,Southbank
1361,20342,1486545543,1486545824,3600,Queensberry
1362,21621,1486545545,1486545577,7200,Southbank
1363,17453,1486545549,1486546650,7200,Docklands
1364,21801,1486545551,1486549474,7200,Southbank
1365,17681,1486545560,1486545623,900,Docklands
1366,17327,1486545561,1486549800,7200,Docklands
1367,21800,1486545570,1486549276,7200,Southbank
1368,17731,1486545573,1486545768,7200,Docklands
1369,21621,1486545577,1486549800,7200,Southbank
1370,17228,1486545582,1486545821,7200,Docklands
1371,21387,1486545582,1486549289,7200,Southbank
1372,17460,1486545585,1486546173,900,Docklands
1373,17556,1486545585,1486549800,7200,Docklands
1374,17589,1486545586,1486545656,7200,Docklands
1375,20434,1486545591,1486549800,14400,Queensberry
1376,21698,1486545592,1486545943,10800,Southbank
1377,17350,1486545596,1486546166,900,Docklands
1378,17559,1486546140,1486546170,7200,Docklands
1379,21350,1486546144,1486548029,7200,Southbank
1380,17373,1486546145,1486546539,7200,Docklands
1381,17274,1486546146,1486547060,3600,Docklands
1382,20561,1486546150,1486546448,3600,Queensberry
1383,17603,1486546153,1486549800,1800,Docklands
1384,17522,1486546154,1486548083,7200,Docklands
1385,17454,1486546158,1486546179,7200,Docklands
1386,17783,1486546166,1486549800,7200,Docklands
1387,17350,1486546166,1486546192,900,Docklands
1388,17469,1486546167,1486549800,7200,Docklands
1389,17418,1486546168,1486546695,900,Docklands
1390,17543,1486546169,1486546922,7200,Docklands
1391,17559,1486546170,1486549800,7200,Docklands
1392,17460,1486546173,1486546561,900,Docklands
1393,17551,1486546178,1486547491,7200,Docklands
1394,21636,1486546178,1486549800,7200,Southbank
1395,17454,1486546179,1486546456,7200,Docklands
1396,17730,1486546183,1486549800,7200,Docklands
1397,21356,1486546183,1486547307,3600,Southbank
1398,21428,1486546184,1486547540,3600,Southbank
1399,17305,1486546185,1486546200,900,Docklands
1400,21426,1486546185,1486546898,3600,Southbank
1401,17350,1486546192,1486546790,900,Docklands
1402,17519,1486546196,1486546475,7200,Docklands
1403,20359,1486546199,1486549800,3600,Queensberry
1404,17763,1486546747,1486549762,7200,Docklands
1405,21675,1486546748,1486546958,900,Southbank
1406,20087,1486546753,1486549800,7200,Queensberry
1407,17401,1486546755,1486546968,1800,Docklands
1408,17435,1486546755,1486548669,600,Docklands
1409,17546,1486546756,1486547241,7200,Docklands
1410,17436,1486546758,1486550778,7200,Docklands
1411,17365,1486546760,1486546965,900,Docklands
1412,17185,1486546764,1486546876,3600,Docklands
1413,17261,1486546764,1486547856,3600,Docklands
1414,21368,1486546768,1486546885,600,Southbank
1415,21370,1486546770,1486546934,600,Southbank
1416,21574,1486546772,1486549800,7200,Southbank
1417,17282,1486546775,1486547103,7200,Docklands
1418,17251,1486546776,1486547710,3600,Docklands
1419,21664,1486546779,1486547246,10800,Southbank
1420,19947,1486546780,1486548474,14400,Queensberry
1421,20444,1486546781,1486549800,14400,Queensberry
1422,21539,1486546782,1486549800,10800,Southbank
1423,17371,1486546786,1486546913,7200,Docklands
1424,17667,1486546786,1486549800,10800,Docklands
1425,21662,1486546786,1486547249,10800,Southbank
1426,21768,1486546788,1486549800,7200,Southbank
1427,17350,1486546790,1486546824,900,Docklands
1428,20094,1486546791,1486549800,7200,Queensberry
1429,20411,1486546796,1486549800,14400,Queensberry
1430,21505,1486547340,1486549800,10800,Southbank
1431,20188,1486547340,1486549800,14400,Queensberry
1432,21351,1486547348,1486548031,7200,Southbank
1433,19911,1486547354,1486549800,7200,Queensberry
1434,21705,1486547357,1486549800,10800,Southbank
1435,21886,1486547358,1486547616,7200,Southbank
1436,17411,1486547359,1486547426,900,Docklands
1437,20269,1486547359,1486549800,7200,Queensberry
1438,20545,1486547359,1486547931,7200,Queensberry
1439,21546,1486547369,1486547661,10800,Southbank
1440,17218,1486547371,1486547610,300,Docklands
1441,17366,1486547371,1486547447,1800,Docklands
1442,17332,1486547380,1486547420,900,Docklands
1443,21704,1486547387,1486548344,1800,Southbank
1444,17412,1486547392,1486548237,900,Docklands
1445,17467,1486547394,1486547536,7200,Docklands
1446,17661,1486547394,1486549800,10800,Docklands
1447,21369,1486547945,1486547979,600,Southbank
1448,21697,1486547952,1486548416,10800,Southbank
1449,21396,1486547953,1486549800,10800,Southbank
1450,17293,1486547955,1486548153,7200,Docklands
1451,20125,1486547955,1486549642,14400,Queensberry
1452,21673,1486547956,1486549800,10800,Southbank
1453,21775,1486547958,1486549800,7200,Southbank
1454,20235,1486547958,1486549800,14400,Queensberry
1455,21686,1486547961,1486549800,10800,Southbank
1456,21541,1486547961,1486549800,10800,Southbank
1457,21368,1486547966,1486548032,600,Southbank
1458,19978,1486547967,1486549800,14400,Queensberry
1459,20202,1486547968,1486549800,14400,Queensberry
1460,21456,1486547969,1486548210,7200,Southbank
1461,21395,1486547970,1486549800,7200,Southbank
1462,17230,1486547973,1486548197,7200,Docklands
1463,21458,1486547974,1486548975,7200,Southbank
1464,17698,1486547979,1486548287,1800,Docklands
1465,21369,1486547979,1486548097,600,Southbank
1466,21388,1486547979,1486549800,10800,Southbank
1467,21400,1486547981,1486549800,7200,Southbank
1468,21371,1486547985,1486548091,600,Southbank
1469,21370,1486547987,1486548142,600,Southbank
1470,17481,1486547988,1486549800,7200,Docklands
1471,21353,1486547990,1486557000,7200,Southbank
1472,21886,1486547990,1486549800,7200,Southbank
1473,17267,1486547991,1486548777,900,Docklands
1474,17265,1486547992,1486548774,900,Docklands
1475,17771,1486547993,1486548478,7200,Docklands
1476,17350,1486547998,1486549011,900,Docklands
1477,17401,1486548540,1486548696,1800,Docklands
1478,17619,1486548546,1486548731,7200,Docklands
1479,21715,1486548547,1486549800,7200,Southbank
1480,19951,1486548548,1486549800,14400,Queensberry
1481,17283,1486548551,1486549800,3600,Docklands
1482,17707,1486548552,1486549800,900,Docklands
1483,20127,1486548559,1486549800,14400,Queensberry
1484,21371,1486548560,1486548652,600,Southbank
1485,17709,1486548562,1486549800,900,Docklands
1486,21666,1486548563,1486549800,10800,Southbank
1487,21596,1486548563,1486549800,7200,Southbank
1488,17607,1486548564,1486549800,7200,Docklands
1489,21369,1486548564,1486548904,600,Southbank
1490,19983,1486548564,1486549800,14400,Queensberry
1491,17687,1486548568,1486549547,1800,Docklands
1492,21589,1486548568,1486549458,7200,Southbank
1493,21601,1486548569,1486549225,7200,Southbank
1494,21704,1486548576,1486549212,1800,Southbank
1495,17423,1486548577,1486548628,900,Docklands
1496,17224,1486548578,1486549800,7200,Docklands
1497,17332,1486548579,1486549528,900,Docklands
1498,17674,1486548582,1486549800,7200,Docklands
1499,21617,1486548585,1486551251,900,Southbank
1500,17736,1486548586,1486549800,7200,Docklands
1501,17571,1486548588,1486549800,7200,Docklands
1502,17185,1486548589,1486548906,3600,Docklands
1503,17356,1486548592,1486549800,7200,Docklands
1504,17428,1486548593,1486554893,7200,Docklands
1505,17654,1486548594,1486549800,900,Docklands
1506,20511,1486548599,1486549039,900,Queensberry
1507,17377,1486549140,1486549800,1800,Docklands
1508,21368,1486549141,1486549371,600,Southbank
1509,20020,1486549144,1486549800,7200,Queensberry
1510,21842,1486549147,1486549800,7200,Southbank
1511,17677,1486549149,1486549800,1800,Docklands
1512,21436,1486549149,1486549800,7200,Southbank
1513,21370,1486549158,1486550551,600,Southbank
1514,20071,1486549167,1486549374,14400,Queensberry
1515,17346,1486549169,1486549305,7200,Docklands
1516,21676,1486549170,1486549800,10800,Southbank
1517,20413,1486549170,1486549800,14400,Queensberry
1518,19948,1486549172,1486549800,14400,Queensberry
1519,21358,1486549173,1486553400,3600,Southbank
1520,17247,1486549174,1486553734,3600,Docklands
1521,21707,1486549175,1486549429,10800,Southbank
1522,17301,1486549183,1486549800,7200,Docklands
1523,21454,1486549184,1486549246,7200,Southbank
1524,17370,1486549185,1486549800,900,Docklands
1525,17725,1486549187,1486549800,7200,Docklands
1526,17348,1486549189,1486549287,300,Docklands
1527,21571,1486549191,1486549456,7200,Southbank
1528,21579,1486549195,1486549398,7200,Southbank
1529,17381,1486549198,1486549800,600,Docklands
1530,17205,1486549744,1486549800,3600,Docklands
1531,17763,1486549762,1486549800,7200,Docklands
1532,17303,1486549765,1486549800,900,Docklands
1533,17722,1486549767,1486549800,1800,Docklands
1534,17695,1486549770,1486549800,1800,Docklands
1535,17744,1486549780,1486549800,7200,Docklands
1536,21587,1486549786,1486549800,7200,Southbank
1537,20447,1486549794,1486550079,3600,Queensberry
1538,21368,1486550949,1486551191,600,Southbank
1539,17218,1486550990,1486551147,300,Docklands
1540,21370,1486551541,1486551547,600,Southbank
1541,21370,1486551547,1486551728,600,Southbank
